Filepath,Speaker,Text,Emotion
./dataset/crema-d\AudioWAV\1036_WSI_HAP_XX.wav,Crema_1036,We'll stop in a couple of minutes,Happy
./dataset/crema-d\AudioWAV\1036_WSI_NEU_XX.wav,Crema_1036,We'll stop in a couple of minutes,Neutral
./dataset/crema-d\AudioWAV\1036_WSI_SAD_XX.wav,Crema_1036,We'll stop in a couple of minutes,Sad
./dataset/crema-d\AudioWAV\1037_DFA_ANG_XX.wav,Crema_1037,Don't forget a jacket,Anger
./dataset/crema-d\AudioWAV\1037_DFA_DIS_XX.wav,Crema_1037,Don't forget a jacket,Disgust
./dataset/crema-d\AudioWAV\1037_DFA_FEA_XX.wav,Crema_1037,Don't forget a jacket,Fear
./dataset/crema-d\AudioWAV\1037_DFA_HAP_XX.wav,Crema_1037,Don't forget a jacket,Happy
./dataset/crema-d\AudioWAV\1037_DFA_NEU_XX.wav,Crema_1037,Don't forget a jacket,Neutral
./dataset/crema-d\AudioWAV\1037_DFA_SAD_XX.wav,Crema_1037,Don't forget a jacket,Sad
./dataset/crema-d\AudioWAV\1037_IEO_ANG_HI.wav,Crema_1037,It's eleven o'clock,Anger
./dataset/crema-d\AudioWAV\1037_IEO_ANG_LO.wav,Crema_1037,It's eleven o'clock,Anger
./dataset/crema-d\AudioWAV\1037_IEO_ANG_MD.wav,Crema_1037,It's eleven o'clock,Anger
./dataset/crema-d\AudioWAV\1037_IEO_DIS_HI.wav,Crema_1037,It's eleven o'clock,Disgust
./dataset/crema-d\AudioWAV\1037_IEO_DIS_LO.wav,Crema_1037,It's eleven o'clock,Disgust
./dataset/crema-d\AudioWAV\1037_IEO_DIS_MD.wav,Crema_1037,It's eleven o'clock,Disgust
./dataset/crema-d\AudioWAV\1037_IEO_FEA_HI.wav,Crema_1037,It's eleven o'clock,Fear
./dataset/crema-d\AudioWAV\1037_IEO_FEA_LO.wav,Crema_1037,It's eleven o'clock,Fear
./dataset/crema-d\AudioWAV\1037_IEO_FEA_MD.wav,Crema_1037,It's eleven o'clock,Fear
./dataset/crema-d\AudioWAV\1037_IEO_HAP_HI.wav,Crema_1037,It's eleven o'clock,Happy
./dataset/crema-d\AudioWAV\1037_IEO_HAP_LO.wav,Crema_1037,It's eleven o'clock,Happy
./dataset/crema-d\AudioWAV\1037_IEO_HAP_MD.wav,Crema_1037,It's eleven o'clock,Happy
./dataset/crema-d\AudioWAV\1037_IEO_NEU_XX.wav,Crema_1037,It's eleven o'clock,Neutral
./dataset/crema-d\AudioWAV\1037_IEO_SAD_HI.wav,Crema_1037,It's eleven o'clock,Sad
./dataset/crema-d\AudioWAV\1037_IEO_SAD_LO.wav,Crema_1037,It's eleven o'clock,Sad
./dataset/crema-d\AudioWAV\1037_IEO_SAD_MD.wav,Crema_1037,It's eleven o'clock,Sad
./dataset/crema-d\AudioWAV\1037_IOM_ANG_XX.wav,Crema_1037,I'm on my way to the meeting,Anger
./dataset/crema-d\AudioWAV\1037_IOM_DIS_XX.wav,Crema_1037,I'm on my way to the meeting,Disgust
./dataset/crema-d\AudioWAV\1037_IOM_FEA_XX.wav,Crema_1037,I'm on my way to the meeting,Fear
./dataset/crema-d\AudioWAV\1037_IOM_HAP_XX.wav,Crema_1037,I'm on my way to the meeting,Happy
./dataset/crema-d\AudioWAV\1037_IOM_NEU_XX.wav,Crema_1037,I'm on my way to the meeting,Neutral
./dataset/crema-d\AudioWAV\1037_IOM_SAD_XX.wav,Crema_1037,I'm on my way to the meeting,Sad
./dataset/crema-d\AudioWAV\1037_ITH_ANG_XX.wav,Crema_1037,I think I have a doctor's appointment,Anger
./dataset/crema-d\AudioWAV\1037_ITH_DIS_XX.wav,Crema_1037,I think I have a doctor's appointment,Disgust
./dataset/crema-d\AudioWAV\1037_ITH_FEA_XX.wav,Crema_1037,I think I have a doctor's appointment,Fear
./dataset/crema-d\AudioWAV\1037_ITH_HAP_XX.wav,Crema_1037,I think I have a doctor's appointment,Happy
./dataset/crema-d\AudioWAV\1037_ITH_NEU_XX.wav,Crema_1037,I think I have a doctor's appointment,Neutral
./dataset/crema-d\AudioWAV\1037_ITH_SAD_XX.wav,Crema_1037,I think I have a doctor's appointment,Sad
./dataset/crema-d\AudioWAV\1037_ITS_ANG_XX.wav,Crema_1037,I think I've seen this before,Anger
./dataset/crema-d\AudioWAV\1037_ITS_DIS_XX.wav,Crema_1037,I think I've seen this before,Disgust
./dataset/crema-d\AudioWAV\1037_ITS_FEA_XX.wav,Crema_1037,I think I've seen this before,Fear
./dataset/crema-d\AudioWAV\1037_ITS_HAP_XX.wav,Crema_1037,I think I've seen this before,Happy
./dataset/crema-d\AudioWAV\1037_ITS_NEU_XX.wav,Crema_1037,I think I've seen this before,Neutral
./dataset/crema-d\AudioWAV\1037_ITS_SAD_XX.wav,Crema_1037,I think I've seen this before,Sad
./dataset/crema-d\AudioWAV\1037_IWL_ANG_XX.wav,Crema_1037,I would like a new alarm clock,Anger
./dataset/crema-d\AudioWAV\1037_IWL_DIS_XX.wav,Crema_1037,I would like a new alarm clock,Disgust
./dataset/crema-d\AudioWAV\1037_IWL_FEA_XX.wav,Crema_1037,I would like a new alarm clock,Fear
./dataset/crema-d\AudioWAV\1037_IWL_HAP_XX.wav,Crema_1037,I would like a new alarm clock,Happy
./dataset/crema-d\AudioWAV\1037_IWL_NEU_XX.wav,Crema_1037,I would like a new alarm clock,Neutral
./dataset/crema-d\AudioWAV\1037_IWL_SAD_XX.wav,Crema_1037,I would like a new alarm clock,Sad
./dataset/crema-d\AudioWAV\1037_IWW_ANG_XX.wav,Crema_1037,I wonder what this is about,Anger
./dataset/crema-d\AudioWAV\1037_IWW_DIS_XX.wav,Crema_1037,I wonder what this is about,Disgust
./dataset/crema-d\AudioWAV\1037_IWW_FEA_XX.wav,Crema_1037,I wonder what this is about,Fear
./dataset/crema-d\AudioWAV\1037_IWW_HAP_XX.wav,Crema_1037,I wonder what this is about,Happy
./dataset/crema-d\AudioWAV\1037_IWW_NEU_XX.wav,Crema_1037,I wonder what this is about,Neutral
./dataset/crema-d\AudioWAV\1037_IWW_SAD_XX.wav,Crema_1037,I wonder what this is about,Sad
./dataset/crema-d\AudioWAV\1037_MTI_ANG_XX.wav,Crema_1037,Maybe tomorrow it will be cold,Anger
./dataset/crema-d\AudioWAV\1037_MTI_DIS_XX.wav,Crema_1037,Maybe tomorrow it will be cold,Disgust
./dataset/crema-d\AudioWAV\1037_MTI_FEA_XX.wav,Crema_1037,Maybe tomorrow it will be cold,Fear
./dataset/crema-d\AudioWAV\1037_MTI_HAP_XX.wav,Crema_1037,Maybe tomorrow it will be cold,Happy
./dataset/crema-d\AudioWAV\1037_MTI_NEU_XX.wav,Crema_1037,Maybe tomorrow it will be cold,Neutral
./dataset/crema-d\AudioWAV\1037_MTI_SAD_XX.wav,Crema_1037,Maybe tomorrow it will be cold,Sad
./dataset/crema-d\AudioWAV\1037_TAI_ANG_XX.wav,Crema_1037,The airplane is almost full,Anger
./dataset/crema-d\AudioWAV\1037_TAI_DIS_XX.wav,Crema_1037,The airplane is almost full,Disgust
./dataset/crema-d\AudioWAV\1037_TAI_FEA_XX.wav,Crema_1037,The airplane is almost full,Fear
./dataset/crema-d\AudioWAV\1037_TAI_HAP_XX.wav,Crema_1037,The airplane is almost full,Happy
./dataset/crema-d\AudioWAV\1037_TAI_NEU_XX.wav,Crema_1037,The airplane is almost full,Neutral
./dataset/crema-d\AudioWAV\1037_TAI_SAD_XX.wav,Crema_1037,The airplane is almost full,Sad
./dataset/crema-d\AudioWAV\1037_TIE_ANG_XX.wav,Crema_1037,That is exactly what happened,Anger
./dataset/crema-d\AudioWAV\1037_TIE_DIS_XX.wav,Crema_1037,That is exactly what happened,Disgust
./dataset/crema-d\AudioWAV\1037_TIE_FEA_XX.wav,Crema_1037,That is exactly what happened,Fear
./dataset/crema-d\AudioWAV\1037_TIE_HAP_XX.wav,Crema_1037,That is exactly what happened,Happy
./dataset/crema-d\AudioWAV\1037_TIE_NEU_XX.wav,Crema_1037,That is exactly what happened,Neutral
./dataset/crema-d\AudioWAV\1037_TIE_SAD_XX.wav,Crema_1037,That is exactly what happened,Sad
./dataset/crema-d\AudioWAV\1037_TSI_ANG_XX.wav,Crema_1037,The surface is slick,Anger
./dataset/crema-d\AudioWAV\1037_TSI_DIS_XX.wav,Crema_1037,The surface is slick,Disgust
./dataset/crema-d\AudioWAV\1037_TSI_FEA_XX.wav,Crema_1037,The surface is slick,Fear
./dataset/crema-d\AudioWAV\1037_TSI_HAP_XX.wav,Crema_1037,The surface is slick,Happy
./dataset/crema-d\AudioWAV\1037_TSI_NEU_XX.wav,Crema_1037,The surface is slick,Neutral
./dataset/crema-d\AudioWAV\1037_TSI_SAD_XX.wav,Crema_1037,The surface is slick,Sad
./dataset/crema-d\AudioWAV\1037_WSI_ANG_XX.wav,Crema_1037,We'll stop in a couple of minutes,Anger
./dataset/crema-d\AudioWAV\1037_WSI_DIS_XX.wav,Crema_1037,We'll stop in a couple of minutes,Disgust
./dataset/crema-d\AudioWAV\1037_WSI_FEA_XX.wav,Crema_1037,We'll stop in a couple of minutes,Fear
./dataset/crema-d\AudioWAV\1037_WSI_HAP_XX.wav,Crema_1037,We'll stop in a couple of minutes,Happy
./dataset/crema-d\AudioWAV\1037_WSI_NEU_XX.wav,Crema_1037,We'll stop in a couple of minutes,Neutral
./dataset/crema-d\AudioWAV\1037_WSI_SAD_XX.wav,Crema_1037,We'll stop in a couple of minutes,Sad
./dataset/crema-d\AudioWAV\1038_DFA_ANG_XX.wav,Crema_1038,Don't forget a jacket,Anger
./dataset/crema-d\AudioWAV\1038_DFA_DIS_XX.wav,Crema_1038,Don't forget a jacket,Disgust
./dataset/crema-d\AudioWAV\1038_DFA_FEA_XX.wav,Crema_1038,Don't forget a jacket,Fear
./dataset/crema-d\AudioWAV\1038_DFA_HAP_XX.wav,Crema_1038,Don't forget a jacket,Happy
./dataset/crema-d\AudioWAV\1038_DFA_NEU_XX.wav,Crema_1038,Don't forget a jacket,Neutral
./dataset/crema-d\AudioWAV\1038_DFA_SAD_XX.wav,Crema_1038,Don't forget a jacket,Sad
./dataset/crema-d\AudioWAV\1038_IEO_ANG_HI.wav,Crema_1038,It's eleven o'clock,Anger
./dataset/crema-d\AudioWAV\1038_IEO_ANG_LO.wav,Crema_1038,It's eleven o'clock,Anger
./dataset/crema-d\AudioWAV\1038_IEO_ANG_MD.wav,Crema_1038,It's eleven o'clock,Anger
./dataset/crema-d\AudioWAV\1038_IEO_DIS_HI.wav,Crema_1038,It's eleven o'clock,Disgust
./dataset/crema-d\AudioWAV\1038_IEO_DIS_LO.wav,Crema_1038,It's eleven o'clock,Disgust
./dataset/crema-d\AudioWAV\1038_IEO_DIS_MD.wav,Crema_1038,It's eleven o'clock,Disgust
./dataset/crema-d\AudioWAV\1038_IEO_FEA_HI.wav,Crema_1038,It's eleven o'clock,Fear
./dataset/crema-d\AudioWAV\1038_IEO_FEA_LO.wav,Crema_1038,It's eleven o'clock,Fear
./dataset/crema-d\AudioWAV\1038_IEO_FEA_MD.wav,Crema_1038,It's eleven o'clock,Fear
./dataset/crema-d\AudioWAV\1038_IEO_HAP_HI.wav,Crema_1038,It's eleven o'clock,Happy
./dataset/crema-d\AudioWAV\1038_IEO_HAP_LO.wav,Crema_1038,It's eleven o'clock,Happy
./dataset/crema-d\AudioWAV\1038_IEO_HAP_MD.wav,Crema_1038,It's eleven o'clock,Happy
./dataset/crema-d\AudioWAV\1038_IEO_NEU_XX.wav,Crema_1038,It's eleven o'clock,Neutral
./dataset/crema-d\AudioWAV\1038_IEO_SAD_HI.wav,Crema_1038,It's eleven o'clock,Sad
./dataset/crema-d\AudioWAV\1038_IEO_SAD_LO.wav,Crema_1038,It's eleven o'clock,Sad
./dataset/crema-d\AudioWAV\1038_IEO_SAD_MD.wav,Crema_1038,It's eleven o'clock,Sad
./dataset/crema-d\AudioWAV\1038_IOM_ANG_XX.wav,Crema_1038,I'm on my way to the meeting,Anger
./dataset/crema-d\AudioWAV\1038_IOM_DIS_XX.wav,Crema_1038,I'm on my way to the meeting,Disgust
./dataset/crema-d\AudioWAV\1038_IOM_FEA_XX.wav,Crema_1038,I'm on my way to the meeting,Fear
./dataset/crema-d\AudioWAV\1038_IOM_HAP_XX.wav,Crema_1038,I'm on my way to the meeting,Happy
./dataset/crema-d\AudioWAV\1038_IOM_NEU_XX.wav,Crema_1038,I'm on my way to the meeting,Neutral
./dataset/crema-d\AudioWAV\1038_IOM_SAD_XX.wav,Crema_1038,I'm on my way to the meeting,Sad
./dataset/crema-d\AudioWAV\1038_ITH_ANG_XX.wav,Crema_1038,I think I have a doctor's appointment,Anger
./dataset/crema-d\AudioWAV\1038_ITH_DIS_XX.wav,Crema_1038,I think I have a doctor's appointment,Disgust
./dataset/crema-d\AudioWAV\1038_ITH_FEA_XX.wav,Crema_1038,I think I have a doctor's appointment,Fear
./dataset/crema-d\AudioWAV\1038_ITH_HAP_XX.wav,Crema_1038,I think I have a doctor's appointment,Happy
./dataset/crema-d\AudioWAV\1038_ITH_NEU_XX.wav,Crema_1038,I think I have a doctor's appointment,Neutral
./dataset/crema-d\AudioWAV\1038_ITH_SAD_XX.wav,Crema_1038,I think I have a doctor's appointment,Sad
./dataset/crema-d\AudioWAV\1038_ITS_ANG_XX.wav,Crema_1038,I think I've seen this before,Anger
./dataset/crema-d\AudioWAV\1038_ITS_DIS_XX.wav,Crema_1038,I think I've seen this before,Disgust
./dataset/crema-d\AudioWAV\1038_ITS_FEA_XX.wav,Crema_1038,I think I've seen this before,Fear
./dataset/crema-d\AudioWAV\1038_ITS_HAP_XX.wav,Crema_1038,I think I've seen this before,Happy
./dataset/crema-d\AudioWAV\1038_ITS_NEU_XX.wav,Crema_1038,I think I've seen this before,Neutral
./dataset/crema-d\AudioWAV\1038_ITS_SAD_XX.wav,Crema_1038,I think I've seen this before,Sad
./dataset/crema-d\AudioWAV\1038_IWL_ANG_XX.wav,Crema_1038,I would like a new alarm clock,Anger
./dataset/crema-d\AudioWAV\1038_IWL_DIS_XX.wav,Crema_1038,I would like a new alarm clock,Disgust
./dataset/crema-d\AudioWAV\1038_IWL_FEA_XX.wav,Crema_1038,I would like a new alarm clock,Fear
./dataset/crema-d\AudioWAV\1038_IWL_HAP_XX.wav,Crema_1038,I would like a new alarm clock,Happy
./dataset/crema-d\AudioWAV\1038_IWL_NEU_XX.wav,Crema_1038,I would like a new alarm clock,Neutral
./dataset/crema-d\AudioWAV\1038_IWL_SAD_XX.wav,Crema_1038,I would like a new alarm clock,Sad
./dataset/crema-d\AudioWAV\1038_IWW_ANG_XX.wav,Crema_1038,I wonder what this is about,Anger
./dataset/crema-d\AudioWAV\1038_IWW_DIS_XX.wav,Crema_1038,I wonder what this is about,Disgust
./dataset/crema-d\AudioWAV\1038_IWW_FEA_XX.wav,Crema_1038,I wonder what this is about,Fear
./dataset/crema-d\AudioWAV\1038_IWW_HAP_XX.wav,Crema_1038,I wonder what this is about,Happy
./dataset/crema-d\AudioWAV\1038_IWW_NEU_XX.wav,Crema_1038,I wonder what this is about,Neutral
./dataset/crema-d\AudioWAV\1038_IWW_SAD_XX.wav,Crema_1038,I wonder what this is about,Sad
./dataset/crema-d\AudioWAV\1038_MTI_ANG_XX.wav,Crema_1038,Maybe tomorrow it will be cold,Anger
./dataset/crema-d\AudioWAV\1038_MTI_DIS_XX.wav,Crema_1038,Maybe tomorrow it will be cold,Disgust
./dataset/crema-d\AudioWAV\1038_MTI_FEA_XX.wav,Crema_1038,Maybe tomorrow it will be cold,Fear
./dataset/crema-d\AudioWAV\1038_MTI_HAP_XX.wav,Crema_1038,Maybe tomorrow it will be cold,Happy
./dataset/crema-d\AudioWAV\1038_MTI_NEU_XX.wav,Crema_1038,Maybe tomorrow it will be cold,Neutral
./dataset/crema-d\AudioWAV\1038_MTI_SAD_XX.wav,Crema_1038,Maybe tomorrow it will be cold,Sad
./dataset/crema-d\AudioWAV\1038_TAI_ANG_XX.wav,Crema_1038,The airplane is almost full,Anger
./dataset/crema-d\AudioWAV\1038_TAI_DIS_XX.wav,Crema_1038,The airplane is almost full,Disgust
./dataset/crema-d\AudioWAV\1038_TAI_FEA_XX.wav,Crema_1038,The airplane is almost full,Fear
./dataset/crema-d\AudioWAV\1038_TAI_HAP_XX.wav,Crema_1038,The airplane is almost full,Happy
./dataset/crema-d\AudioWAV\1038_TAI_NEU_XX.wav,Crema_1038,The airplane is almost full,Neutral
./dataset/crema-d\AudioWAV\1038_TAI_SAD_XX.wav,Crema_1038,The airplane is almost full,Sad
./dataset/crema-d\AudioWAV\1038_TIE_ANG_XX.wav,Crema_1038,That is exactly what happened,Anger
./dataset/crema-d\AudioWAV\1038_TIE_DIS_XX.wav,Crema_1038,That is exactly what happened,Disgust
./dataset/crema-d\AudioWAV\1038_TIE_FEA_XX.wav,Crema_1038,That is exactly what happened,Fear
./dataset/crema-d\AudioWAV\1038_TIE_HAP_XX.wav,Crema_1038,That is exactly what happened,Happy
./dataset/crema-d\AudioWAV\1038_TIE_NEU_XX.wav,Crema_1038,That is exactly what happened,Neutral
./dataset/crema-d\AudioWAV\1038_TIE_SAD_XX.wav,Crema_1038,That is exactly what happened,Sad
./dataset/crema-d\AudioWAV\1038_TSI_ANG_XX.wav,Crema_1038,The surface is slick,Anger
./dataset/crema-d\AudioWAV\1038_TSI_DIS_XX.wav,Crema_1038,The surface is slick,Disgust
./dataset/crema-d\AudioWAV\1038_TSI_FEA_XX.wav,Crema_1038,The surface is slick,Fear
./dataset/crema-d\AudioWAV\1038_TSI_HAP_XX.wav,Crema_1038,The surface is slick,Happy
./dataset/crema-d\AudioWAV\1038_TSI_NEU_XX.wav,Crema_1038,The surface is slick,Neutral
./dataset/crema-d\AudioWAV\1038_TSI_SAD_XX.wav,Crema_1038,The surface is slick,Sad
./dataset/crema-d\AudioWAV\1038_WSI_ANG_XX.wav,Crema_1038,We'll stop in a couple of minutes,Anger
./dataset/crema-d\AudioWAV\1038_WSI_DIS_XX.wav,Crema_1038,We'll stop in a couple of minutes,Disgust
./dataset/crema-d\AudioWAV\1038_WSI_FEA_XX.wav,Crema_1038,We'll stop in a couple of minutes,Fear
./dataset/crema-d\AudioWAV\1038_WSI_HAP_XX.wav,Crema_1038,We'll stop in a couple of minutes,Happy
./dataset/crema-d\AudioWAV\1038_WSI_NEU_XX.wav,Crema_1038,We'll stop in a couple of minutes,Neutral
./dataset/crema-d\AudioWAV\1038_WSI_SAD_XX.wav,Crema_1038,We'll stop in a couple of minutes,Sad
./dataset/crema-d\AudioWAV\1039_DFA_ANG_XX.wav,Crema_1039,Don't forget a jacket,Anger
./dataset/crema-d\AudioWAV\1039_DFA_DIS_XX.wav,Crema_1039,Don't forget a jacket,Disgust
./dataset/crema-d\AudioWAV\1039_DFA_FEA_XX.wav,Crema_1039,Don't forget a jacket,Fear
./dataset/crema-d\AudioWAV\1039_DFA_HAP_XX.wav,Crema_1039,Don't forget a jacket,Happy
./dataset/crema-d\AudioWAV\1039_DFA_NEU_XX.wav,Crema_1039,Don't forget a jacket,Neutral
./dataset/crema-d\AudioWAV\1039_DFA_SAD_XX.wav,Crema_1039,Don't forget a jacket,Sad
./dataset/crema-d\AudioWAV\1039_IEO_ANG_HI.wav,Crema_1039,It's eleven o'clock,Anger
./dataset/crema-d\AudioWAV\1039_IEO_ANG_LO.wav,Crema_1039,It's eleven o'clock,Anger
./dataset/crema-d\AudioWAV\1039_IEO_ANG_MD.wav,Crema_1039,It's eleven o'clock,Anger
./dataset/crema-d\AudioWAV\1039_IEO_DIS_HI.wav,Crema_1039,It's eleven o'clock,Disgust
./dataset/crema-d\AudioWAV\1039_IEO_DIS_LO.wav,Crema_1039,It's eleven o'clock,Disgust
./dataset/crema-d\AudioWAV\1039_IEO_DIS_MD.wav,Crema_1039,It's eleven o'clock,Disgust
./dataset/crema-d\AudioWAV\1039_IEO_FEA_HI.wav,Crema_1039,It's eleven o'clock,Fear
./dataset/crema-d\AudioWAV\1039_IEO_FEA_LO.wav,Crema_1039,It's eleven o'clock,Fear
./dataset/crema-d\AudioWAV\1039_IEO_FEA_MD.wav,Crema_1039,It's eleven o'clock,Fear
./dataset/crema-d\AudioWAV\1039_IEO_HAP_HI.wav,Crema_1039,It's eleven o'clock,Happy
./dataset/crema-d\AudioWAV\1039_IEO_HAP_LO.wav,Crema_1039,It's eleven o'clock,Happy
./dataset/crema-d\AudioWAV\1039_IEO_HAP_MD.wav,Crema_1039,It's eleven o'clock,Happy
./dataset/crema-d\AudioWAV\1039_IEO_NEU_XX.wav,Crema_1039,It's eleven o'clock,Neutral
./dataset/crema-d\AudioWAV\1039_IEO_SAD_HI.wav,Crema_1039,It's eleven o'clock,Sad
./dataset/crema-d\AudioWAV\1039_IEO_SAD_LO.wav,Crema_1039,It's eleven o'clock,Sad
./dataset/crema-d\AudioWAV\1039_IEO_SAD_MD.wav,Crema_1039,It's eleven o'clock,Sad
./dataset/crema-d\AudioWAV\1039_IOM_ANG_XX.wav,Crema_1039,I'm on my way to the meeting,Anger
./dataset/crema-d\AudioWAV\1039_IOM_DIS_XX.wav,Crema_1039,I'm on my way to the meeting,Disgust
./dataset/crema-d\AudioWAV\1039_IOM_FEA_XX.wav,Crema_1039,I'm on my way to the meeting,Fear
./dataset/crema-d\AudioWAV\1039_IOM_HAP_XX.wav,Crema_1039,I'm on my way to the meeting,Happy
./dataset/crema-d\AudioWAV\1039_IOM_NEU_XX.wav,Crema_1039,I'm on my way to the meeting,Neutral
./dataset/crema-d\AudioWAV\1039_IOM_SAD_XX.wav,Crema_1039,I'm on my way to the meeting,Sad
./dataset/crema-d\AudioWAV\1039_ITH_ANG_XX.wav,Crema_1039,I think I have a doctor's appointment,Anger
./dataset/crema-d\AudioWAV\1039_ITH_DIS_XX.wav,Crema_1039,I think I have a doctor's appointment,Disgust
./dataset/crema-d\AudioWAV\1039_ITH_FEA_XX.wav,Crema_1039,I think I have a doctor's appointment,Fear
./dataset/crema-d\AudioWAV\1039_ITH_HAP_XX.wav,Crema_1039,I think I have a doctor's appointment,Happy
./dataset/crema-d\AudioWAV\1039_ITH_NEU_XX.wav,Crema_1039,I think I have a doctor's appointment,Neutral
./dataset/crema-d\AudioWAV\1039_ITH_SAD_XX.wav,Crema_1039,I think I have a doctor's appointment,Sad
./dataset/crema-d\AudioWAV\1039_ITS_ANG_XX.wav,Crema_1039,I think I've seen this before,Anger
./dataset/crema-d\AudioWAV\1039_ITS_DIS_XX.wav,Crema_1039,I think I've seen this before,Disgust
./dataset/crema-d\AudioWAV\1039_ITS_FEA_XX.wav,Crema_1039,I think I've seen this before,Fear
./dataset/crema-d\AudioWAV\1039_ITS_HAP_XX.wav,Crema_1039,I think I've seen this before,Happy
./dataset/crema-d\AudioWAV\1039_ITS_NEU_XX.wav,Crema_1039,I think I've seen this before,Neutral
./dataset/crema-d\AudioWAV\1039_ITS_SAD_XX.wav,Crema_1039,I think I've seen this before,Sad
./dataset/crema-d\AudioWAV\1039_IWL_ANG_XX.wav,Crema_1039,I would like a new alarm clock,Anger
./dataset/crema-d\AudioWAV\1039_IWL_DIS_XX.wav,Crema_1039,I would like a new alarm clock,Disgust
./dataset/crema-d\AudioWAV\1039_IWL_FEA_XX.wav,Crema_1039,I would like a new alarm clock,Fear
./dataset/crema-d\AudioWAV\1039_IWL_HAP_XX.wav,Crema_1039,I would like a new alarm clock,Happy
./dataset/crema-d\AudioWAV\1039_IWL_NEU_XX.wav,Crema_1039,I would like a new alarm clock,Neutral
./dataset/crema-d\AudioWAV\1039_IWL_SAD_XX.wav,Crema_1039,I would like a new alarm clock,Sad
./dataset/crema-d\AudioWAV\1039_IWW_ANG_XX.wav,Crema_1039,I wonder what this is about,Anger
./dataset/crema-d\AudioWAV\1039_IWW_DIS_XX.wav,Crema_1039,I wonder what this is about,Disgust
./dataset/crema-d\AudioWAV\1039_IWW_FEA_XX.wav,Crema_1039,I wonder what this is about,Fear
./dataset/crema-d\AudioWAV\1039_IWW_HAP_XX.wav,Crema_1039,I wonder what this is about,Happy
./dataset/crema-d\AudioWAV\1039_IWW_NEU_XX.wav,Crema_1039,I wonder what this is about,Neutral
./dataset/crema-d\AudioWAV\1039_IWW_SAD_XX.wav,Crema_1039,I wonder what this is about,Sad
./dataset/crema-d\AudioWAV\1039_MTI_ANG_XX.wav,Crema_1039,Maybe tomorrow it will be cold,Anger
./dataset/crema-d\AudioWAV\1039_MTI_DIS_XX.wav,Crema_1039,Maybe tomorrow it will be cold,Disgust
./dataset/crema-d\AudioWAV\1039_MTI_FEA_XX.wav,Crema_1039,Maybe tomorrow it will be cold,Fear
./dataset/crema-d\AudioWAV\1039_MTI_HAP_XX.wav,Crema_1039,Maybe tomorrow it will be cold,Happy
./dataset/crema-d\AudioWAV\1039_MTI_NEU_XX.wav,Crema_1039,Maybe tomorrow it will be cold,Neutral
./dataset/crema-d\AudioWAV\1039_MTI_SAD_XX.wav,Crema_1039,Maybe tomorrow it will be cold,Sad
./dataset/crema-d\AudioWAV\1039_TAI_ANG_XX.wav,Crema_1039,The airplane is almost full,Anger
./dataset/crema-d\AudioWAV\1039_TAI_DIS_XX.wav,Crema_1039,The airplane is almost full,Disgust
./dataset/crema-d\AudioWAV\1039_TAI_FEA_XX.wav,Crema_1039,The airplane is almost full,Fear
./dataset/crema-d\AudioWAV\1039_TAI_HAP_XX.wav,Crema_1039,The airplane is almost full,Happy
./dataset/crema-d\AudioWAV\1039_TAI_NEU_XX.wav,Crema_1039,The airplane is almost full,Neutral
./dataset/crema-d\AudioWAV\1039_TAI_SAD_XX.wav,Crema_1039,The airplane is almost full,Sad
./dataset/crema-d\AudioWAV\1039_TIE_ANG_XX.wav,Crema_1039,That is exactly what happened,Anger
./dataset/crema-d\AudioWAV\1039_TIE_DIS_XX.wav,Crema_1039,That is exactly what happened,Disgust
./dataset/crema-d\AudioWAV\1039_TIE_FEA_XX.wav,Crema_1039,That is exactly what happened,Fear
./dataset/crema-d\AudioWAV\1039_TIE_HAP_XX.wav,Crema_1039,That is exactly what happened,Happy
./dataset/crema-d\AudioWAV\1039_TIE_NEU_XX.wav,Crema_1039,That is exactly what happened,Neutral
./dataset/crema-d\AudioWAV\1039_TIE_SAD_XX.wav,Crema_1039,That is exactly what happened,Sad
